datedd|OPERATOR_NAME|COUNTRY_NAME|numuser|active_user|trafficmb|session|duration_s|s5s8_create_session_success_rate|s6a_loc_update_success_rate|dl_retransmitted_packet_rate|ul_retransmitted_packet_rate|internal_Latency|external_latency
2025-01-24|AirTel (Chennai)--India(404)|India (404)|292|53|91875.24805355072|122571|14366701.288999995|82.18176238940316|100.0|4.014063712806549|3.4758657853835566|157.40083052096983|9.778031045134965
2025-01-24|Nova ehf.|Iceland|28|13|38832.965366363525|125944|3279813.313|75.12841308461746|100.0|3.2649772064663667|5.1041048150530814|242.3859458345488|11.021792185638937
2025-01-24|LMT--Latvia|Latvia|17|0||664||57.80590717299579|100.0||||
2025-01-24|Telenor--Pakistan|Pakistan|940|123|711430.1990022659|1148142|67039295.4119995|98.8391496247282|99.9883541502897|6.246509555248573|3.54719405212891|286.2349159374634|21.129508529222377
2025-01-24|Vietnam Mobile Telecom Services Company|Vietnam|2894|1390|19713940.33885002|72771155|1788470804.189008|96.03163190865774|99.9157515333608|2.969358172805732|4.000695518448428|130.01118876218348|21.881085931077408
2025-01-24|Hutchison--Indonesia|Indonesia|3|3|1903.1320734024048|814|334219.306|||14.522206054171573|5.302243247209908|291.22959196258654|28.99904559919415
2025-01-24|Mobinil - Arento--Egypt|Egypt|1116|255|1140691.4824113846|4751438|155946219.8449984|80.30159344421244|100.0|5.933743665989642|5.8146008379849325|292.32772188814965|10.207978689242402
2025-01-24|MegaFon--Russia|Russia|18|8|14479.348083496094|4285|1337765.9159999983||100.0|3.462984520537157|3.45628101365775|250.93209426427808|29.121280482362856
2025-01-24|Vimpelcom Beeline (KB Impuls)--Russia|Russia|968|124|963537.7114639282|2016635|96715113.77299924|98.91445027265382|99.9972558549384|5.447053843117711|3.903183449726997|336.4301449882345|15.618999082282963
2025-01-24|Srbija Telekom--SERBIA|SERBIA|176|2|136.5521354675293|282794|408985.19799999904|0.0592116693081453|99.98035304074476|0.4808442459574003|1.4687569050553568|47.38015904017857|2.5182469411375648
2025-01-24|Vodafone (AirTel)--Spain|Spain|1999|298|1216749.9051065445|3504564|132833929.51100013|81.41530463592032|100.0|3.1117292169569417|3.8023795405342216|245.0793119198796|6.075032012607737
2025-01-24|Dhiraagu--Maldives|Maldives|478|29|146639.42413806915|1138785|23764360.743000057|5.167844442293256|100.0|3.897836571574473|5.492503898316689|383.0371214087665|8.431546643744705
2025-01-24|Otecel S.A|Ecuador|19|0||750||94.56521739130434|100.0||||
2025-01-24|Verizon Wireless(|United States of America(311)|5406|681|1715169.7060661316|6385808|150663142.1289999|88.0061558217627|100.0|4.043892603665013|4.810428381657378|328.60289999691|32.738967139618495
2025-01-24|Belgacom Mobile--Belgium|Belgium|371|128|562931.8735351562|1704208|58951668.02499997|97.8516189733116|100.0|3.2824206401013543|3.785458718868669|231.97347041638716|23.898300636750037
2025-01-24|DST--Brunei|Brunei|3277|415|2559836.7398662567|5335452|272432941.4910009|47.31343777733096|100.0|4.8949901600728545|4.625534935122405|157.76759855096967|13.580651936203065
2025-01-24|Polkomtel--Poland|Poland|467|22|90169.89308738708|729041|19118670.39100006|83.80267625324545|100.0|4.109605315789436|3.8276449696530994|275.4233412485222|24.9147731905857
2025-01-24|Vodacom(SOUTH AFRICA)--South Africa|South Africa|484|40|331896.1080608368|834492|23089022.611999813|97.69646994381814|100.0|3.5565353746926966|2.932297751541568|358.8342916682326|23.574924450549037
2025-01-24|Airtel (Gujarat)--India(404)|India (404)|376|70|239358.08292675015|210984|26858833.80600002|94.26106770833331|100.0|4.901973039079162|3.32515613759498|251.9247880052635|10.095531746173569
2025-01-24|Chunghwa Telecom--Taiwan|Taiwan (China)|7855|299|1199570.303346634|601518|80856901.003|89.07228742770756|99.99359282396284|3.2914357981542666|4.869279843813052|179.08179043914717|36.21424877003523
2025-01-24|Bharti Airtel Ltd. North East|India (404)|22|0||318||66.15384615384615|100.0||||
2025-01-24|China Mobile - Peoples--Hongkong|Hongkong|2|2|1013.5568723678588|1801|228052.8290000001|||2.5873951394100696|5.67978480315729|104.2736759702286|5.9133703577124646
2025-01-24|Zong CMPak (ex Paktel)--Pakistan|Pakistan|41|5|927.9045419692992|836|152349.14|4.761904761904762|100.0|14.977803662338156|7.521896075336604|385.1047016146688|36.0892140120416
2025-01-24|Telefonica O2 (CellNet)--United Kingdom|United Kingdom(234)|223|100|117082.43574142456|218186|11426234.836000005|96.1066488174922|100.0|2.4024649767938127|5.518029387571668|258.52531319671823|10.238348091774078
2025-01-24|Vodafone(UK)--United Kingdom|United Kingdom(234)|2558|499|1442570.373394966|7258751|176413562.06000012|85.14453798879728|99.9975513233214|2.494862373825033|4.629929021969169|236.90147135751567|7.135707174726273
2025-01-24|SmarTone Mobile Communications (Macau) Ltd|Macau (China)|1|0||1|||||||
2025-01-24|Docomo Pacific--United States of America(310)|United States of America(310)|7|0||16||0.0|100.0||||
2025-01-24|AT&T (Cingular, Genesis , Bell South)--United States of America(310)|United States of America(310)|14|1|1206.4413948059082|403|53169.33999999998|89.28571428571429||0.914644583094401|1.6337148086881152|258.06105142332416|1.649896694214876
2025-01-24|YTL Communications Sdn Bhd(|Malaysia|1|0||1|||||||
2025-01-24|CSL (C&W)--Hongkong|Hongkong|13309|2399|10770842.638072014|106006421|1004017504.8970004|88.37573076970952|100.0|2.7506261526863836|3.8600570331984327|138.0303271895736|7.583738654458306
2025-01-24|T-Mobile (ERA,PTC)--Poland|Poland|748|18|52401.163429260254|54489|6538408.86100001|93.00426795323808|100.0|3.329000370903711|5.37331692186284|290.0658627891247|41.96856127595288
2025-01-24|Vodafone(ALBANIA)--Albania|Albania|48|10|38390.49091529846|22955|3510416.0179999974|98.9075242344976|100.0|8.33036089046459|5.451134061475593|277.47772491330136|19.300180917508914
2025-01-24|Viettel--Vietnam|Vietnam|1495|346|4969286.918647766|32736911|398964804.9160103|95.46247622272725|100.0|5.414675851576935|4.427265714576481|209.39381591873547|19.986482409544774
2025-01-24|Claro(PUERTO RICO)--Puerto Rico|Puerto Rico|246|4|2.325450897216797|3092|12375.077|80.13245033112582|100.0|3.4079648210083|0.5714285714285714|166.9130303030303|65.0909090909091
2025-01-24|Grameenphone--Bangladesh|Bangladesh|372|38|117264.66745662688|167756|10864463.558000024|96.45972183528706|100.0|7.054123689919232|4.875712655721691|253.2123417084396|19.404344821137837
2025-01-24|KDDI Corporation -- au|Japan(440)|22565|3268|9425615.906411173|33981993|747406825.9089994|95.92710413814304|99.9999134707322|2.663946364570988|5.056215576758968|161.36839187736825|30.02158541422908
2025-01-24|VIP--SERBIA|SERBIA|9|0||92||21.052631578947366|100.0||||
2025-01-24|Orange(SWITZERLAND)--Switzerland|Switzerland|580|174|966767.9678487778|4404688|96597820.55200016|8.158970723907284|99.9969995799412|1.6673783846859436|3.5379172470660536|202.17597663272787|20.05003281155931
2025-01-24|Telefonica Moviles|Uruguay|155|3|14218.551246643066|18418|1197549.0210000006|98.09770860354516|100.0|6.503568251000459|4.2655365915117445|552.3634446478642|8.569924367478027
2025-01-24|Fareastone--Taiwan|Taiwan (China)|50|5|14568.088455200195|67265|2891565.759999973|85.02111498455346|100.0|1.668489735392418|5.160334921560457|94.85921249668888|15.525126533690711
2025-01-24|Telecom New Zealand Limited|New Zealand|722|92|430258.21672439575|1718921|50884154.49400003|88.88212868691707|100.0|2.860411761168201|3.280144070764029|263.78253753698954|5.220479981617694
2025-01-24|Airtel (Himachal Pradesh)--India(404)|India (404)|13|1|104.3992395401001|111|3542.157|54.54545454545454||24.333213435380618|7.388012513617999|231.74041666666668|13.307291666666666
2025-01-24|NurTelecom LLC|Kyrgyz Republic|6|1|0.6499958038330078|236|774.9700000000001|100.0|||1.9047619047619064|0.0|0.0
2025-01-24|Vodafone/Mobifon (Connex)--Romania|Romania|284|26|126892.08759212494|222517|12895040.426000005|84.42471653335677|100.0|3.6717349180462246|5.443424899676075|314.0434741239809|5.287648166895215
2025-01-24|Telefonica Moviles(SPAIN)--Spain|Spain|1|0||17||100.0|||||
2025-01-24|Mobily--Saudi Arabia|Saudi Arabia|44987|27295|391690142.45277977|2196664692|66571811525.68686|88.28460181214378|99.98464468996008|3.5487123975563257|3.0482009393001026|220.89090178286864|11.47035614152522
2025-01-24|Swisscom Schweiz AG -- Swisscom|Liechtenstein (Principality of)|3|0||109||93.22033898305084|100.0||||
2025-01-24|Orange (ex One,Connect)--Austria|Austria|181|86|662683.6391477585|7692268|48500271.38400027|79.90462890425422|99.30285126789524|2.2035127433887998|3.3113925933723234|248.95285854689533|12.998692356115477
2025-01-24|Telecom Personal SA|Argentina|155|9|12737.295295715332|21907|797537.0069999995|88.46923461730866|100.0|9.054623402429097|7.041786008483439|437.4185844768994|8.787817276372579
2025-01-24|Entel PCS--Chile|Chile|81|7|4750.629106521606|36416|493524.3129999997|97.0662034356302|100.0|3.3037335349762644|4.211658539226898|358.2233133050893|9.036082185091336
2025-01-24|Airtel (Mumbai)--India(404)|India (404)|740|330|495833.3801317215|610576|73148306.50000003|78.40394714581169|100.0|4.402809788092992|3.3069829359883696|184.4841273623905|13.06820814169718
2025-01-24|Mobile One--Singapore|Singapore|2|2|0.2713909149169922|20|196.854|60.0|100.0|0.0|0.0|24.0|0.0
2025-01-24|Hutch 3G--United Kingdom|United Kingdom(234)|1275|277|665193.6684446335|1638460|105530198.32899934|94.62942644002966|100.0|3.6007393670403816|5.221090606305173|251.5764983104308|10.54121165252714
2025-01-24|Vodafone(HUNGARY)--Hungary|Hungary|184|22|66637.76319885254|113236|8216269.39000006|76.8220649255553|100.0|2.9430560991716885|4.448448145484662|220.8632150259235|21.83952105224638
2025-01-24|Telia Mobile (Orange)--Denmark|Denmark|149|30|41011.16361427307|54379|5409352.104|99.50281883961468|100.0|2.806838210734588|3.4323177875235467|220.1955541747668|29.917971318883104
2025-01-24|Two Degrees (NZ Communications)--New Zealand|New Zealand|474|77|223569.84739875796|308117|29048993.73099994|97.93364563947893|100.0|3.689156815904558|4.122469758048997|230.7170710943155|9.339246158303274
2025-01-24|Airtel (Karnataka)--India(404)|India (404)|563|69|69207.32067394257|127455|8332915.833999998|84.3635804131246|100.0|3.5520508354074685|3.253688886132459|159.39284945892223|7.345212999463284
2025-01-24|Taiwan Mobile (ex TCC)--Taiwan|Taiwan (China)|22349|1507|11914630.210375786|31971346|890811507.4319978|89.1497770003296|99.99935422487611|2.914360550583154|3.840919972854005|159.39621899005544|33.016865368067016
2025-01-24|Airtel (Haryana)--India(404)|India (404)|124|39|151194.94548606873|3027013|34049261.76300003|97.26886845142792|100.0|2.7578457208379286|3.03144178050328|175.36445444287713|4.27245841143141
2025-01-24|E-Plus--Germany|Germany|4|0||17||6.25|||||
2025-01-24|T-mobile (ex Ben)--Netherlands|Netherlands|2193|284|896853.1119470596|3856553|87773408.68800022|96.48694036680456|99.99953520691426|5.266593227397836|4.420615137228138|312.8617103750982|54.96781807333964
2025-01-24|TelefÃ³nica MÃ³viles Argentina S.A. -- Movistar|Argentina|214|6|12729.796650886536|31235|972510.7519999996|95.48427938383624|100.0|9.26812385088448|7.335532431754785|484.82906153920175|16.447254838864847
2025-01-24|Viettel (Cambodia) Pte. Ltd|CAMBODIA|195792|2747|3185869.6990652084|15394856|360273343.2280012|83.08756259437351|99.99732791918863|3.8381077193546966|4.990323610423728|201.34357526941093|8.86294752978157
2025-01-24|P&T Luxemb--Luxembourg|Luxembourg|30|11|176688.1731119156|168101|8857313.271999978|99.64560904233898|100.0|1.3558886300546396|4.6650870376079885|217.56952730900545|36.02944373658024
2025-01-24|Celtel (T) Ltd--Tanzania|Tanzania|131|14|93821.40990638731|514894|8519496.210000118|97.34379182681866|100.0|5.246304367130638|5.327723004094863|392.4639205348669|9.920759199353071
2025-01-24|Vodafone Hutchison--Australia|Australia|4|1|7449.512939453125|4775|995085.5999999996|100.0||3.003708591529129|3.4298005408143606|306.8003630268199|35.64806465517239
2025-01-24|Orange Tunisie SA|Tunisia|50|1|0.4883623123168945|26238|22.380000000000003|0.0571951498512926|99.71574758385448|0.694444444444445|0.0|7.0|0.0
2025-01-24|Vodafone(MALTA)--Malta|Malta|175|18|101505.45488166808|69358|10870622.698999863|85.85592753534488|100.0|4.213543178798475|5.099055401268785|274.3877885030608|11.549424911283417
2025-01-24|MIC 1 Alfa--Lebanon|Lebanon|851|14|3936.3440170288086|575257|802225.9909999996|1.8176545042133847|99.98337386942312|7.23032264581896|4.855143735974236|69.15457477295776|4.281472532731685
2025-01-24|Mobistar S.A.--Belgium|Belgium|434|102|552629.2417783737|607823|53031016.19399981|93.38126445172156|100.0|2.3522251962780074|2.7499630789117098|209.9045615896044|19.136912900389262
2025-01-24|MTS (MTC,UMC)--Ukraine|Ukraine|4|1|10.723749160766602|260|2667.071999999999|||5.229975055665201|8.979656475640265|639.9123437499998|1.985
2025-01-24|Bouygues--France||1295|300|1895692.09570694|11945858|160575807.82600012|97.73202108038964|99.99946228801824|4.164964149361635|4.094657223807757|257.94370366846715|38.38326500959821
2025-01-24|Airtel (Rajasthan),Hexacom--India(404)|India (404)|167|13|14622.150234222412|849889|1297060.405999999|96.26944091653183|100.0|2.9080557377104386|3.0286371391389095|216.74252997103528|4.158867267751454
2025-01-24|Al-Wataniya--Kuwait|Kuwait|580|21|30737.751531600952|461057|5199041.376999995|5.301083384286151|99.99510037237172|6.003187794413201|5.07088926730657|345.05900052247785|12.174435476965026
2025-01-24|Telia Lietuva AB|Lithuania|13|6|3987.4701204299927|4917|741040.0990000002|65.37408759124088|100.0|2.8539005233921193|2.5227145971156073|186.72044840655084|38.97621630906397
2025-01-24|Slovak Telecom (ex T-Mobile,EuroTel)--Slovak Republic|Slovak Republic|153|23|65304.831130981445|159472|10354761.252|92.3332861390344|100.0|5.647999533002342|4.449735195429992|258.27742018761614|31.344445700358268
2025-01-24|Tango--Luxembourg|Luxembourg|34|15|57563.338393211365|47313|3786442.675000012|99.77031294860753|100.0|2.928459727551612|4.408891529109032|256.2952416382852|48.97798243935696
2025-01-24|Bemobile Limited|Papua New Guinea|620|98|639578.3014955521|2627169|67355594.61800006|99.83981369762417|100.0|4.802211385003393|5.136339184089311|188.7751176905057|11.780867890275786
2025-01-24|Vibo--Taiwan|Taiwan (China)|1|1|737.0739240646362|55|10557.112000000005|||6.740190825583103|9.465636717889597|147.88629191919193|19.927392424242424
2025-01-24|HT Mobile (Eronet)--Bosnia and Herzegovina|Bosnia and Herzegovina|20|0||28989||0.024147923278598|100.0||||
2025-01-24|MTS(BELARUS)--Belarus|Belarus|67|3|24347.87368965149|177585|3807296.7579999976|6.748813926285428|100.0|4.202307842926881|3.211018812974189|200.0801589170214|0.6934674356239071
2025-01-24|DTAC TriNet Company Ltd.|Thailand|3449|1222|11040481.442741394|115495422|1095727218.8149714|87.958559860092|100.0|1.9657412611844367|2.809233797711289|88.54411833625295|4.100690089424658
2025-01-24|Vodafone(PORTUGAL)--Portugal|Portugal|240|22|34831.39521694183|176335|3184895.564|83.340699216115|100.0|1.934659192913508|2.10170121681144|235.9678991459229|12.432743970065424
2025-01-24|H3G(HONG KONG)--Hongkong|Hongkong|5|4|1414.7852010726929|1086|164267.33899999995||100.0|3.205843068362992|4.248109213746091|127.03748305804484|2.940550767293387
2025-01-24|DiGi Telecommunication--Malaysia|Malaysia|11838|3490|11127686.738991736|21683583|1165266109.7760007|93.56996738608684|99.98311376982792|3.5989694515893436|4.130630902495315|134.26369745100743|11.466214427869067
2025-01-24|True Move H Universal Communication|Thailand|3442|1191|5342748.71603775|32605602|428685199.5919998|93.02495983387624|100.0|1.9694519650401552|2.9535202520234343|88.43543412600079|4.339265835105123
2025-01-24|TeliaSonera Mobile--Sweden|Sweden|342|27|39852.1715259552|63024|6462170.757000005|84.54280886218551|100.0|4.375415194788872|4.0348536213814565|259.0498251859409|36.13194563287286
2025-01-24|Optimus (Sonecom)--Portugal|Portugal|170|16|63692.87585735321|50174|5356226.102999994|89.97825141365811|100.0|2.017924160680431|2.100193482380836|237.7519155261869|15.709279899416142
2025-01-24|Etisalat Misr--Egypt|Egypt|2|1|169.1052284240723|569|115599.40200000002|0.0||3.2302271516925183|3.6023871224511996|211.27056028368796|0.0995981087470449
2025-01-24|Telekom Deutschland (T-Mobile)--Germany|Germany|2567|321|1251765.5328073502|8361341|153256369.32299933|96.39882761155005|100.0|5.422487345214991|5.026995980225072|320.6875969407771|52.76911993469092
2025-01-24|China Mobile--China|China|29769|4841|39038997.181183815|366560872|3014499918.2639804|98.33887037668116|99.99956910916688|4.048358092198964|4.519999533389746|169.97740845834463|11.555459238942415
2025-01-24|Telcel--Mexico|Mexico|7|2|0.2474489212036132|47|137.502|100.0|100.0||0.0|0.0|0.0
2025-01-24|T-Mobile(USA)--United States of America(310)|United States of America(310)|7397|811|2280413.264530182|3373340|196176799.17700008|96.49751303627605|100.0|3.1510870537752145|4.639843428067093|295.81938136456824|31.334996735504948
2025-01-24|Telkomcel|East Timor|11969|5128|15053756.172696114|12591616|1598758451.916|89.40038640926174|99.99876494853363|11.239287092531757|8.126568966224799|181.5941358325964|19.191702832606666
2025-01-24|ANTEL--Uruguay|Uruguay|2|0||9|||100.0||||
2025-01-24|Wind--Italy|Italy|827|226|2484026.912096024|7062651|264745922.285006|97.497885612914|99.99974699845288|2.4403920058723756|4.075835218991414|231.56855458399752|30.103559662515558
2025-01-24|ATM Mobilis (AMN)--Algeria|Algeria|129|24|462053.3987522125|676503|42009520.38900025|97.90103154432651|100.0|3.1578086554072895|3.210050557973784|216.0506066384933|18.8605024472003
2025-01-24|Orange(LIECHTENSTEIN)--Liechtenstein (Principality of)|Liechtenstein (Principality of)|8|1|580.3930788040161|12082|22132.134000000013|0.0087796312554872|97.5268817204301|2.8158849496064|3.444344699263989|340.0998490687218|24.420481695568405
2025-01-24|KPN (iBasis)--Netherlands|Netherlands|1801|293|877778.2306861877|687850|64731620.71300009|94.1292509087146|100.0|1.6249326837170668|3.9280209522380334|204.9773909204461|24.22450574003921
2025-01-24|Telefonica Moviles S.A.|Peru|63|3|0.8471946716308594|2393|785.794|77.3950484391819|100.0|18.686565959293237|8.218181199605347|906.4545454545456|113.8181818181818
2025-01-24|Rogers Wireless--Canada|Canada|937|103|502024.5794401169|493506|34400523.61100023|95.24244175037748|100.0|4.23313836748837|2.7730012460070244|299.65036291046005|10.826803001339371
2025-01-24|Vodafone(GERMANY)--Germany|Germany|2149|319|1701495.1034097672|1440424|161275778.33699962|90.75052255232151|100.0|3.163741002837723|4.819394848430087|256.3826321430428|34.478428605088496
2025-01-24|CTM--Macao|Macau (China)|1404|373|1684409.7776575089|6130745|125199755.45599994|90.16348567061108|100.0|1.8144425731848537|2.4894777865902995|100.21087200288652|5.131512309322644
2025-01-24|Orange (Iteneris)--France||1430|328|1423998.2182569504|2348823|139990361.30700085|92.4908701386824|100.0|2.4274063115984763|3.1212387962739774|216.85930273542976|19.11573605603545
2025-01-24|Turkcel--Turkey|Turkey|4994|2509|32653961.86762905|105505378|3834610714.7869806|46.030103161601104|99.94835214112042|2.4344731417818974|3.702453180527048|226.8804188428255|6.827236678911954
2025-01-24|Orange (Voxtel)--Moldova (Republic of)|Moldova (Republic of)|11|0||456||42.3728813559322|100.0||||
2025-01-24|Packet One Networks(|Malaysia|9|8|43483.36918640137|43525|4694607.024000012||100.0|2.626137891113248|4.5646216360376215|155.4973290458098|16.744493460358644
2025-01-24|China Unicom--China|China|21731|3667|23644123.031104088|49605668|1732266479.025994|95.74534531522946|99.999608064074|5.081695490119104|5.151952138833944|190.2243082553264|19.715545132044912
2025-01-24|MTS(RUSSIA)--Russia|Russia|1584|177|1573911.387386322|2726529|168647215.8810009|92.3185002920321|100.0|3.9624623115185424|3.971320091801155|305.7051355452594|12.730148055620344
2025-01-24|AVEA (IS-TIM Aria)--Turkey|Turkey|4515|2364|32926881.363245964|144577550|4706523736.502941|62.187987621084986|99.9930768021158|2.6083282651288666|3.0076062950404703|251.2621880245903|6.955711926111449
2025-01-24|AWCC--Afghanistan|Afghanistan|39|0||24545||0.0489017482374994|100.0||||
2025-01-24|NTT Docomo--Japan|Japan(440)|21|11|12583.78315448761|7697|1494828.048|79.34262080975185||1.2249426188998611|3.0056481856778157|144.23109523537576|19.605381907548328
2025-01-24|Airtel (Zain,Celtel,Kencell)--Kenya|Kenya|93|5|107.36935901641846|4526|33342.99900000004|49.93386243386244|100.0|6.191576489997677|5.488494203063072|29.01444707740916|3.814194312796208
2025-01-24|Cable & Wireless (Guernsey)--United Kingdom|United Kingdom(234)|2|0||9||100.0|||||
2025-01-24|Elisa (Radiolinja)(FINLAND)--Finland|Finland|9|5|6257.380940437317|30067|977413.8470000016|58.4256422342682||2.1179060477405267|2.248335832774061|213.8691641673079|21.99775739070524
2025-01-24|Telstra--Australia|Australia|7082|853|1989886.0955610275|1742438|157343137.0989997|88.68732607377116|99.9958652398988|2.4728448513964674|3.940412736344|173.83526173019683|26.453690120863477
2025-01-24|Tele2 (Baltcom)--Latvia|Latvia|16|0||112||76.92307692307693|100.0||||
2025-01-24|Viva--Bahrain|Bahrain|375|53|149242.11992836|704415|16272305.500999987|4.75747959303338|99.97878237944327|4.370420537519849|3.8877452304798856|307.6215176131828|11.288644088968436
2025-01-24|H3G(ITALY)--Italy|Italy|2|1|186.51716995239255|95|14976.289000000004|||7.934202179595817|6.2558562895077126|425.1148439716312|61.70471276595745
2025-01-24|SK Telecom--South Korea|South Korea|11343|2310|31506186.382993694|698537556|2794393070.337007|95.86602521904304|99.89348713714784|3.2680379549260756|4.228992500554867|175.67409949365086|27.54860017133264
2025-01-24|Siminn (Landssimins)--Iceland|Iceland|42|10|157130.38750457764|973575|49631785.71300098|33.25146759314724|100.0|2.612929101637228|3.074357360292272|195.5249154303528|19.59923611134583
2025-01-24|Tele2(ESTONIA)--Estonia|Estonia|51|13|60194.870834350586|138140|7906675.811999999|99.66263147449892|100.0|4.828354379360556|3.9647705742985457|246.36287014476108|43.80511072858061
2025-01-24|Digicel Fiji--Fiji|Fiji|5|0||3343||0.0|100.0||||
2025-01-24|H3G(IRELAND)--Ireland|Ireland|90|4|47079.68169593811|71977|7303644.056000014|94.68498915954598|100.0|9.21829498966412|6.021839372313716|336.28718621292126|53.71067668150502
2025-01-24|Croatian Telecom (ex T- Mobile)--Croatia|Croatia|166|17|61856.93335056305|243834|6216925.240999992|89.47575024889774|100.0|4.882986018431704|3.4375013842985838|301.80771465769226|21.436777976143244
2025-01-24|Nawras--Oman|Oman|1|0||6||0.0|||||
2025-01-24|MiTV Corporation Sdn Bhd|Malaysia|2|0||70||0.0|||||
2025-01-24|Ethio (ETC)--Ethiopia|Ethiopia|1|0||3||100.0|||||
2025-01-24|Itissalat Al Maghrib (Mobile GSM)--Morocco|Morocco|413|86|974748.8148803712|2973079|171578140.03700337|91.48606098851616|100.0|4.926527316732557|4.189954237904451|267.7841152442527|11.048750497091712
2025-01-24|Airtel (Uttar Pradesh W)--India(404)|India (404)|127|18|24489.668506622314|244726|4646743.882000003|90.66770054183884|100.0|3.6808168161103048|4.004871954478323|203.10198293653715|4.481087713264356
2025-01-24|Tcell (Indigo North)--Tajikstan|Tajikstan|1|0||7||0.0|||||
2025-01-24|A1 Austria Telekom (Mobilkom)--Austria|Austria|27|17|25045.838654518127|269008|3370688.810000014|98.69674503094438|90.70535990911908|4.640190786479405|4.600211491846636|231.41306767053985|16.838216886195593
2025-01-24|Optus--Australia|Australia|8016|1161|2325476.778643608|3045713|210951646.5169997|92.24106894099478|99.98651481531428|2.1849660105065194|3.761790412278316|183.74865002762235|24.505036818290467
2025-01-24|Tunisiana (Orascom)--Tunisia|Tunisia|54|1|11.25336742401123|46413|6099.993|0.0518829175493968|100.0|7.821800571168762|9.519971841967699|71.27517857142857|1.2338690476190477
2025-01-24|Pelephone Communications Ltd.|Israel|403|95|973395.7999229432|5572922|183380733.0860056|97.35044358030908|99.99230013064113|5.038579633897447|4.928336601313271|354.63314052259307|28.474728088853137
2025-01-24|Tele2(LITHUANIA)--Lithuania|Lithuania|18|5|14401.167688369753|51064|4373150.600000063|99.86782976473698|100.0|3.166661057000156|2.6070370922242585|185.4432482780373|34.97359639916501
2025-01-24|Smart--Philippines|Philippines|6|4|1064.2089223861694|6857|300647.69099999964|0.0|100.0|3.193551941824073|6.195650859190361|109.15142071817068|4.363490973672792
2025-01-24|Airtel (Madhya Pradesh)--India(404)|India (404)|108|7|7475.185530662537|9104|518039.80100000015|92.77136802448788|100.0|2.1470363812086957|3.7930328928851513|193.31341699132676|27.17052628736956
2025-01-24|TIM (Telecom Italia)--Italy|Italy|582|181|1394860.929228783|2873014|139712351.43900043|95.13380339783326|99.9972007390049|1.8196476500021843|3.863424050918728|208.90521805343585|28.156145632189265
2025-01-24|Tcell (Indigo South)--Tajikstan|Tajikstan|7|0||13828||0.0072322268026325|100.0||||
2025-01-24|Cosmote--Greece|Greece|473|52|352104.2091331482|225343|32878649.72999978|95.98444617823976|100.0|4.093507002377236|4.34571320598906|276.34488325007106|13.71291549906967
2025-01-24|Everything Everywhere--United Kingdom|United Kingdom(234)|1288|300|604474.8481016159|876396|87042477.18699999|95.24456881093062|100.0|3.3584123776695143|4.422271881676977|244.22169515035824|13.03445911966423
2025-01-24|Globetel--Philippines|Philippines|4211|844|6158802.017124176|67237107|612512779.9840019|92.83732602829502|100.0|4.437824628117353|5.692695840833191|213.9310874327537|25.952640938162265
2025-01-24|T-Mobile(HUNGARY)--Hungary|Hungary|213|14|17055.627111434937|63488|4072132.136000015|95.71952587382908|100.0|12.219195721110852|5.897752278860735|325.72020224921016|38.0335745201923
2025-01-24|Swisscom--Switzerland|Switzerland|755|230|1465807.0780792236|7005681|164435331.0129994|52.98598100533911|99.99522770223408|1.5642700841503152|4.980435007080975|199.3915696960038|21.35684051066181
2025-01-24|Vodafone(NETHERLANDS)--Netherlands|Netherlands|1262|184|798155.4251394272|699591|63559444.54100021|91.66993192337956|100.0|1.994048462580987|3.4730122867985123|228.8569379879901|28.835816265176547
2025-01-24|Airtel (Kerala)--India(404)|India (404)|242|17|62761.54576778412|82190|8520690.332999986|94.84527552540128|100.0|13.837837555966413|6.149831732994372|311.83983044007823|26.02382128634313
2025-01-24|Vodafone(NEW ZEALAND)--New Zealand|New Zealand|762|103|601823.5285921097|2636355|52932843.493000224|99.29568439680536|100.0|2.694317465370229|3.047845523086342|230.9565011276044|6.370081187146024
2025-01-24|Vodafone (TelSim)--Turkey|Turkey|1619|888|6008118.393758774|9502445|688415438.0369992|89.47067932048792|100.0|2.320618802756063|3.1277846474600115|236.43633912255416|8.088057378365667
2025-01-24|T-Mobile (Radio)--Czech Republic|Czech Republic|133|47|164329.4862756729|695048|24964929.51699996|98.88828237862867|100.0|6.862542147057378|5.63639125217236|432.32012939320606|71.32433037781536
2025-01-24|KT (KTF)--South Korea|South Korea|2820|644|5299120.416893005|7262405|467600263.0530007|83.04412901162739|99.98076288730957|4.7293854750261435|4.910806980733762|218.2094972595577|24.28164125770716
2025-01-24|EMT--Estonia|Estonia|53|13|56902.89248085022|42395|6908854.236000029|99.43732564187432|100.0|5.00065025571195|4.027671748422137|235.4030076381707|41.94204756964978
2025-01-24|Tele2 - Comviq--Sweden|Sweden|14|4|4152.038547515869|15661|876968.7540000014|99.69223484848484|100.0|4.251136634674832|4.421611707810433|289.46135441751886|47.40707376313508
2025-01-24|Telenor (Vodafone,Europolitn)--Sweden|Sweden|181|26|124283.83599758148|618595|8046026.649999996|5.806438710924611|99.94491506498534|1.84635529860534|3.0844700283150703|198.04069992831148|20.602922107281493
2025-01-24|Elisa (Radiolinja)(ESTONIA)--Estonia|Estonia|4|1|672.6869487762451|349|194900.67499999984|71.42857142857143|100.0|11.585672056229738|5.580024576672106|221.98249545562237|71.38885045551466
